-0.09209004789590836,0.08458074182271957
0.0210711807012558,0.19011369347572327
0.17752881348133087,-0.15193034708499908
-0.16862550377845764,-0.13610076904296875
-0.022875439375638962,-0.12012183666229248
-0.15514683723449707,0.2055409550666809
-0.2414543479681015,0.05293896794319153
-0.1528889685869217,-0.19756706058979034
0.08104109019041061,0.11466450244188309
0.1466180980205536,0.023132329806685448
0.10226841270923615,-0.0522577203810215
-0.09815196692943573,0.16848750412464142
-0.21910181641578674,-0.11753470450639725
-0.12154041230678558,0.06346108019351959
-0.19154846668243408,-0.20413103699684143
0.17694233357906342,-0.07662270963191986
0.13747982680797577,-0.18413636088371277
-0.14227746427059174,0.004919208120554686
0.04840570315718651,-0.09640950709581375
0.07680198550224304,-0.07881718873977661
-0.12428688257932663,-0.09400083869695663
-0.018831051886081696,-0.2134183645248413
